2.166277888000000000e+10,1.520000000000000000e+02
2.166278832100000000e+10,1.510000000000000000e+02
2.166279278200000000e+10,1.490000000000000000e+02
2.166279780700000000e+10,1.480000000000000000e+02
2.166280462100000000e+10,1.500000000000000000e+02
2.166284034800000000e+10,-1.000000000000000000e+00
2.166340732000000000e+10,1.480000000000000000e+02
2.166344077000000000e+10,-1.000000000000000000e+00
2.172549505300000000e+10,1.490000000000000000e+02
2.172549536200000000e+10,1.520000000000000000e+02
2.172549737500000000e+10,-1.000000000000000000e+00
2.172605420300000000e+10,1.520000000000000000e+02
2.172678072000000000e+10,-1.000000000000000000e+00
2.172678796600000000e+10,1.490000000000000000e+02
2.172687839800000000e+10,-1.000000000000000000e+00
2.172727866300000000e+10,1.490000000000000000e+02
2.172751898800000000e+10,1.500000000000000000e+02
2.172760851000000000e+10,1.510000000000000000e+02
2.172765351600000000e+10,-1.000000000000000000e+00
2.172765447200000000e+10,1.510000000000000000e+02
2.172774180000000000e+10,-1.000000000000000000e+00
2.172782812700000000e+10,1.520000000000000000e+02
2.172783611800000000e+10,1.480000000000000000e+02
2.172790791600000000e+10,-1.000000000000000000e+00
2.172814156500000000e+10,1.490000000000000000e+02
2.172879396600000000e+10,1.510000000000000000e+02
2.172882683500000000e+10,-1.000000000000000000e+00
2.172901313300000000e+10,1.510000000000000000e+02
2.172902508200000000e+10,1.480000000000000000e+02
2.172918961000000000e+10,1.500000000000000000e+02
2.172939818000000000e+10,-1.000000000000000000e+00
2.172956426000000000e+10,1.500000000000000000e+02
2.172962370700000000e+10,1.490000000000000000e+02
2.172989597000000000e+10,-1.000000000000000000e+00
2.172990168900000000e+10,1.500000000000000000e+02
2.172990971300000000e+10,1.490000000000000000e+02
2.172999229400000000e+10,1.500000000000000000e+02
2.173008153700000000e+10,-1.000000000000000000e+00
2.173009557500000000e+10,1.500000000000000000e+02
2.173013746600000000e+10,-1.000000000000000000e+00
2.173016613300000000e+10,1.490000000000000000e+02
2.173020281100000000e+10,-1.000000000000000000e+00
2.173023420100000000e+10,1.500000000000000000e+02
2.173026945400000000e+10,-1.000000000000000000e+00
2.173031107000000000e+10,1.490000000000000000e+02
2.173031893600000000e+10,1.500000000000000000e+02
2.173035562700000000e+10,-1.000000000000000000e+00
2.173055513500000000e+10,1.490000000000000000e+02
2.173058859700000000e+10,-1.000000000000000000e+00
2.173067715900000000e+10,1.490000000000000000e+02
2.173070994700000000e+10,-1.000000000000000000e+00
2.173071322700000000e+10,1.490000000000000000e+02
2.173073238600000000e+10,1.500000000000000000e+02
2.173078676100000000e+10,-1.000000000000000000e+00
2.173107266500000000e+10,1.500000000000000000e+02
2.173109425200000000e+10,1.490000000000000000e+02
2.173118441300000000e+10,-1.000000000000000000e+00
2.173120661700000000e+10,1.500000000000000000e+02
2.173124007400000000e+10,-1.000000000000000000e+00
2.173125223600000000e+10,1.500000000000000000e+02
2.173125597400000000e+10,1.490000000000000000e+02
2.173128971500000000e+10,-1.000000000000000000e+00
2.173134767500000000e+10,1.490000000000000000e+02
2.173138471800000000e+10,-1.000000000000000000e+00
2.173153960100000000e+10,1.490000000000000000e+02
2.173154129100000000e+10,1.500000000000000000e+02
2.173159335800000000e+10,1.490000000000000000e+02
2.173162718300000000e+10,-1.000000000000000000e+00
2.173167064300000000e+10,1.500000000000000000e+02
2.173170517300000000e+10,-1.000000000000000000e+00
2.173176669000000000e+10,1.500000000000000000e+02
2.173180107100000000e+10,-1.000000000000000000e+00
2.173235345800000000e+10,1.500000000000000000e+02
2.173236739200000000e+10,1.490000000000000000e+02
2.173240710900000000e+10,-1.000000000000000000e+00
2.173252790400000000e+10,1.490000000000000000e+02
2.173256406000000000e+10,-1.000000000000000000e+00
2.173274993600000000e+10,1.490000000000000000e+02
2.173280173900000000e+10,-1.000000000000000000e+00
2.173281149500000000e+10,1.490000000000000000e+02
2.173281565700000000e+10,1.500000000000000000e+02
2.173293461400000000e+10,-1.000000000000000000e+00
2.173302507400000000e+10,1.490000000000000000e+02
2.173303215700000000e+10,1.500000000000000000e+02
2.173306582700000000e+10,-1.000000000000000000e+00
2.173357844300000000e+10,1.500000000000000000e+02
2.173358380600000000e+10,1.510000000000000000e+02
2.173362413800000000e+10,-1.000000000000000000e+00
2.173542952500000000e+10,1.500000000000000000e+02
2.173543386800000000e+10,1.510000000000000000e+02
2.173547774400000000e+10,-1.000000000000000000e+00
2.173594631000000000e+10,1.500000000000000000e+02
2.173598513500000000e+10,1.490000000000000000e+02
2.173601973200000000e+10,-1.000000000000000000e+00
2.173603147600000000e+10,1.520000000000000000e+02
2.173622868000000000e+10,-1.000000000000000000e+00
2.173626288500000000e+10,1.520000000000000000e+02
2.173629319700000000e+10,-1.000000000000000000e+00
2.173640452900000000e+10,1.520000000000000000e+02
2.173643523000000000e+10,-1.000000000000000000e+00
2.173662547400000000e+10,1.520000000000000000e+02
2.173670340200000000e+10,-1.000000000000000000e+00
2.173671388800000000e+10,1.520000000000000000e+02
2.173675645800000000e+10,-1.000000000000000000e+00
2.173681555900000000e+10,1.520000000000000000e+02
2.173684974900000000e+10,-1.000000000000000000e+00
2.173700312400000000e+10,1.520000000000000000e+02
2.173707529500000000e+10,-1.000000000000000000e+00
2.173707779300000000e+10,1.520000000000000000e+02
2.173716471800000000e+10,-1.000000000000000000e+00
2.173718774800000000e+10,1.520000000000000000e+02
2.173724793900000000e+10,-1.000000000000000000e+00
2.173747881000000000e+10,1.520000000000000000e+02
2.173750964500000000e+10,-1.000000000000000000e+00
2.173761147300000000e+10,1.520000000000000000e+02
2.173764571800000000e+10,-1.000000000000000000e+00
2.173767890100000000e+10,1.520000000000000000e+02
2.173772366900000000e+10,-1.000000000000000000e+00
2.173795259800000000e+10,1.520000000000000000e+02
2.173798795500000000e+10,-1.000000000000000000e+00
2.173799563100000000e+10,1.520000000000000000e+02
2.173803263300000000e+10,-1.000000000000000000e+00
2.173811252500000000e+10,1.520000000000000000e+02
2.173824592000000000e+10,-1.000000000000000000e+00
2.173838692800000000e+10,1.520000000000000000e+02
2.173845301700000000e+10,-1.000000000000000000e+00
2.173851387200000000e+10,1.520000000000000000e+02
2.173854639100000000e+10,-1.000000000000000000e+00
2.173859214400000000e+10,1.520000000000000000e+02
2.173864150700000000e+10,-1.000000000000000000e+00
2.173878468500000000e+10,1.520000000000000000e+02
2.173881550300000000e+10,-1.000000000000000000e+00
2.173889945800000000e+10,1.520000000000000000e+02
2.173896552600000000e+10,-1.000000000000000000e+00
2.173899140700000000e+10,1.520000000000000000e+02
2.173902637300000000e+10,-1.000000000000000000e+00
2.173910806100000000e+10,1.520000000000000000e+02
2.173922180600000000e+10,-1.000000000000000000e+00
2.173925545300000000e+10,1.520000000000000000e+02
2.173928623000000000e+10,-1.000000000000000000e+00
2.173930832000000000e+10,1.520000000000000000e+02
2.173948199000000000e+10,-1.000000000000000000e+00
2.173951725600000000e+10,1.520000000000000000e+02
2.173954954000000000e+10,-1.000000000000000000e+00
2.173959174700000000e+10,1.520000000000000000e+02
2.173962438900000000e+10,-1.000000000000000000e+00
2.173968309800000000e+10,1.520000000000000000e+02
2.173972251800000000e+10,-1.000000000000000000e+00
2.173975011400000000e+10,1.520000000000000000e+02
2.173977912900000000e+10,-1.000000000000000000e+00
2.173980523800000000e+10,1.520000000000000000e+02
2.173983620400000000e+10,-1.000000000000000000e+00
2.173988278400000000e+10,1.520000000000000000e+02
2.173991577800000000e+10,-1.000000000000000000e+00
2.173994864600000000e+10,1.520000000000000000e+02
2.173998113200000000e+10,-1.000000000000000000e+00
2.173998407700000000e+10,1.520000000000000000e+02
2.174007759900000000e+10,-1.000000000000000000e+00
2.174086317000000000e+10,1.520000000000000000e+02
2.174089656300000000e+10,-1.000000000000000000e+00
2.174091201400000000e+10,1.520000000000000000e+02
2.174094988100000000e+10,-1.000000000000000000e+00
2.174138964900000000e+10,1.520000000000000000e+02
2.174145065000000000e+10,-1.000000000000000000e+00
2.174148192100000000e+10,1.520000000000000000e+02
2.174157568300000000e+10,-1.000000000000000000e+00
2.174185003500000000e+10,1.520000000000000000e+02
2.174200996500000000e+10,1.480000000000000000e+02
2.174213943100000000e+10,-1.000000000000000000e+00
2.174226038400000000e+10,1.480000000000000000e+02
2.174235615100000000e+10,1.520000000000000000e+02
2.174239154800000000e+10,1.480000000000000000e+02
2.174243548600000000e+10,-1.000000000000000000e+00
2.174245827100000000e+10,1.500000000000000000e+02
2.174246226400000000e+10,1.490000000000000000e+02
2.174249494600000000e+10,1.510000000000000000e+02
2.174253356200000000e+10,1.500000000000000000e+02
2.174255087200000000e+10,1.490000000000000000e+02
2.174264430000000000e+10,-1.000000000000000000e+00
2.174269804200000000e+10,1.490000000000000000e+02
2.174418291400000000e+10,-1.000000000000000000e+00
2.174422859400000000e+10,1.490000000000000000e+02
2.174426153000000000e+10,-1.000000000000000000e+00
2.174429319500000000e+10,1.490000000000000000e+02
2.174437966000000000e+10,-1.000000000000000000e+00
2.174440476600000000e+10,1.490000000000000000e+02
2.174449265600000000e+10,-1.000000000000000000e+00
2.174458245400000000e+10,1.490000000000000000e+02
2.174461679300000000e+10,-1.000000000000000000e+00
2.174465343900000000e+10,1.490000000000000000e+02
2.174469230000000000e+10,-1.000000000000000000e+00
2.174476088300000000e+10,1.490000000000000000e+02
2.174479522200000000e+10,-1.000000000000000000e+00
2.174480095500000000e+10,1.490000000000000000e+02
2.174483647900000000e+10,1.500000000000000000e+02
2.174487944600000000e+10,-1.000000000000000000e+00
2.174574105300000000e+10,1.500000000000000000e+02
2.174577878600000000e+10,1.490000000000000000e+02
2.174599003700000000e+10,1.500000000000000000e+02
2.174602804100000000e+10,-1.000000000000000000e+00
2.174688786200000000e+10,1.500000000000000000e+02
2.174692099800000000e+10,-1.000000000000000000e+00
2.174730848600000000e+10,1.500000000000000000e+02
2.174731663500000000e+10,1.510000000000000000e+02
2.174735812500000000e+10,1.500000000000000000e+02
2.174736531700000000e+10,1.490000000000000000e+02
2.174746329000000000e+10,1.500000000000000000e+02
2.174753039400000000e+10,-1.000000000000000000e+00
2.174761209000000000e+10,1.500000000000000000e+02
2.174766555300000000e+10,-1.000000000000000000e+00
2.174769516300000000e+10,1.490000000000000000e+02
2.174773157000000000e+10,1.500000000000000000e+02
2.174780231100000000e+10,-1.000000000000000000e+00
2.174782896500000000e+10,1.500000000000000000e+02
2.174782965100000000e+10,1.490000000000000000e+02
2.174787710100000000e+10,-1.000000000000000000e+00
2.174812057700000000e+10,1.500000000000000000e+02
2.174815277900000000e+10,-1.000000000000000000e+00
2.174820857300000000e+10,1.500000000000000000e+02
2.174824243500000000e+10,-1.000000000000000000e+00
2.174847462500000000e+10,1.500000000000000000e+02
2.174847565900000000e+10,1.490000000000000000e+02
2.174930949400000000e+10,1.500000000000000000e+02
2.174934237600000000e+10,-1.000000000000000000e+00
2.174948928700000000e+10,1.500000000000000000e+02
2.174960468500000000e+10,-1.000000000000000000e+00
2.174962347900000000e+10,1.500000000000000000e+02
2.174966422100000000e+10,-1.000000000000000000e+00
2.174971641600000000e+10,1.490000000000000000e+02
2.174974966100000000e+10,-1.000000000000000000e+00
2.174980828200000000e+10,1.490000000000000000e+02
2.174984212800000000e+10,-1.000000000000000000e+00
2.175015908700000000e+10,1.500000000000000000e+02
2.175018182700000000e+10,1.490000000000000000e+02
2.175021442600000000e+10,-1.000000000000000000e+00
2.175022796500000000e+10,1.490000000000000000e+02
2.175028809000000000e+10,-1.000000000000000000e+00
2.175030510800000000e+10,1.490000000000000000e+02
2.175034253000000000e+10,-1.000000000000000000e+00
2.175035942000000000e+10,1.490000000000000000e+02
2.175039442300000000e+10,-1.000000000000000000e+00
2.175039998900000000e+10,1.490000000000000000e+02
2.175046487600000000e+10,-1.000000000000000000e+00
2.175052415700000000e+10,1.490000000000000000e+02
2.175058964100000000e+10,-1.000000000000000000e+00
2.175061698500000000e+10,1.490000000000000000e+02
2.175065540800000000e+10,-1.000000000000000000e+00
2.175065917600000000e+10,1.490000000000000000e+02
2.175074450100000000e+10,-1.000000000000000000e+00
2.175074900000000000e+10,1.490000000000000000e+02
2.175078406800000000e+10,-1.000000000000000000e+00
2.175081864600000000e+10,1.490000000000000000e+02
2.175085323600000000e+10,-1.000000000000000000e+00
2.175128001500000000e+10,1.490000000000000000e+02
2.175131304100000000e+10,-1.000000000000000000e+00
2.175463038100000000e+10,1.500000000000000000e+02
2.175487169600000000e+10,1.490000000000000000e+02
2.175490396100000000e+10,-1.000000000000000000e+00
2.175492778600000000e+10,1.490000000000000000e+02
2.175496762600000000e+10,-1.000000000000000000e+00
2.175659963700000000e+10,1.490000000000000000e+02
2.175663307900000000e+10,-1.000000000000000000e+00
2.175678441100000000e+10,1.490000000000000000e+02
2.175678626200000000e+10,1.500000000000000000e+02
2.175682089500000000e+10,-1.000000000000000000e+00
2.175688430600000000e+10,1.500000000000000000e+02
2.175691627500000000e+10,-1.000000000000000000e+00
2.175749051400000000e+10,1.490000000000000000e+02
2.175749261700000000e+10,1.500000000000000000e+02
2.175755239700000000e+10,1.490000000000000000e+02
2.175758532300000000e+10,-1.000000000000000000e+00
2.175773199600000000e+10,1.500000000000000000e+02
2.175777151200000000e+10,-1.000000000000000000e+00
2.175777526100000000e+10,1.480000000000000000e+02
2.175779606500000000e+10,1.520000000000000000e+02
2.175813222700000000e+10,1.480000000000000000e+02
2.175819133200000000e+10,-1.000000000000000000e+00
2.175839340600000000e+10,1.520000000000000000e+02
2.175842766200000000e+10,-1.000000000000000000e+00
2.175843709500000000e+10,1.520000000000000000e+02
2.175847625900000000e+10,-1.000000000000000000e+00
2.175852792000000000e+10,1.520000000000000000e+02
2.175856255800000000e+10,-1.000000000000000000e+00
2.175856891100000000e+10,1.520000000000000000e+02
2.175866148200000000e+10,-1.000000000000000000e+00
2.175867698200000000e+10,1.520000000000000000e+02
2.175871084900000000e+10,-1.000000000000000000e+00
2.175875223000000000e+10,1.520000000000000000e+02
2.175878433900000000e+10,-1.000000000000000000e+00
2.175889102300000000e+10,1.520000000000000000e+02
2.175891404500000000e+10,-1.000000000000000000e+00
2.175900924000000000e+10,1.520000000000000000e+02
2.175910525600000000e+10,-1.000000000000000000e+00
2.175918193500000000e+10,1.520000000000000000e+02
2.175921702000000000e+10,-1.000000000000000000e+00
2.175929558400000000e+10,1.520000000000000000e+02
2.175933891300000000e+10,-1.000000000000000000e+00
2.175941854400000000e+10,1.520000000000000000e+02
2.175944926400000000e+10,-1.000000000000000000e+00
2.175949428800000000e+10,1.520000000000000000e+02
2.175952625600000000e+10,-1.000000000000000000e+00
2.175956335900000000e+10,1.520000000000000000e+02
2.175959976900000000e+10,-1.000000000000000000e+00
2.175963582000000000e+10,1.520000000000000000e+02
2.175966701200000000e+10,-1.000000000000000000e+00
2.175972354100000000e+10,1.520000000000000000e+02
2.175980250300000000e+10,-1.000000000000000000e+00
2.175980519600000000e+10,1.520000000000000000e+02
2.175983914700000000e+10,-1.000000000000000000e+00
2.176032627100000000e+10,1.520000000000000000e+02
2.176047263000000000e+10,-1.000000000000000000e+00
2.176061529400000000e+10,1.520000000000000000e+02
2.176067509200000000e+10,-1.000000000000000000e+00
2.176068853700000000e+10,1.520000000000000000e+02
2.176072043800000000e+10,-1.000000000000000000e+00
2.176073951700000000e+10,1.520000000000000000e+02
2.176077060400000000e+10,-1.000000000000000000e+00
2.176148604200000000e+10,1.520000000000000000e+02
2.176159901400000000e+10,-1.000000000000000000e+00
2.176161208000000000e+10,1.520000000000000000e+02
2.176166933800000000e+10,1.490000000000000000e+02
2.176168374500000000e+10,1.500000000000000000e+02
2.176171929400000000e+10,1.490000000000000000e+02
2.176180273100000000e+10,-1.000000000000000000e+00
2.176184519900000000e+10,1.490000000000000000e+02
2.176193281400000000e+10,1.500000000000000000e+02
2.176198803200000000e+10,-1.000000000000000000e+00
2.176219513500000000e+10,1.500000000000000000e+02
2.176221977100000000e+10,1.510000000000000000e+02
2.176230183800000000e+10,1.500000000000000000e+02
2.176230641400000000e+10,1.490000000000000000e+02
2.176235776100000000e+10,-1.000000000000000000e+00
2.176236036300000000e+10,1.490000000000000000e+02
2.176280039000000000e+10,1.500000000000000000e+02
2.176284719300000000e+10,1.490000000000000000e+02
2.176285412000000000e+10,1.510000000000000000e+02
2.176289020700000000e+10,-1.000000000000000000e+00
2.176294843300000000e+10,1.490000000000000000e+02
2.176300739200000000e+10,1.500000000000000000e+02
2.176307095500000000e+10,-1.000000000000000000e+00
2.176326352600000000e+10,1.490000000000000000e+02
2.176326870700000000e+10,1.500000000000000000e+02
2.176331475500000000e+10,-1.000000000000000000e+00
2.176332845000000000e+10,1.490000000000000000e+02
2.176339767400000000e+10,-1.000000000000000000e+00
2.176342850300000000e+10,1.490000000000000000e+02
2.176346162500000000e+10,-1.000000000000000000e+00
2.176349970200000000e+10,1.490000000000000000e+02
2.176353716200000000e+10,-1.000000000000000000e+00
2.176357424300000000e+10,1.490000000000000000e+02
2.176362691900000000e+10,-1.000000000000000000e+00
2.176374191700000000e+10,1.490000000000000000e+02
2.176377495600000000e+10,-1.000000000000000000e+00
2.176380981300000000e+10,1.490000000000000000e+02
2.176384684000000000e+10,-1.000000000000000000e+00
2.176393494500000000e+10,1.490000000000000000e+02
2.176396940400000000e+10,-1.000000000000000000e+00
2.176840226300000000e+10,1.490000000000000000e+02
2.176840439200000000e+10,1.500000000000000000e+02
2.176843882500000000e+10,-1.000000000000000000e+00
2.176849471000000000e+10,1.500000000000000000e+02
2.176851889000000000e+10,1.510000000000000000e+02
2.176856960900000000e+10,1.500000000000000000e+02
2.176861642200000000e+10,-1.000000000000000000e+00
2.176863042100000000e+10,1.520000000000000000e+02
2.176937648900000000e+10,1.500000000000000000e+02
2.176938637300000000e+10,1.490000000000000000e+02
2.176943060500000000e+10,1.500000000000000000e+02
2.176949309700000000e+10,-1.000000000000000000e+00
2.176953934600000000e+10,1.500000000000000000e+02
2.176958343000000000e+10,1.520000000000000000e+02
2.176989792700000000e+10,-1.000000000000000000e+00
2.177010052000000000e+10,1.520000000000000000e+02
2.177018727600000000e+10,-1.000000000000000000e+00
2.177023060200000000e+10,1.520000000000000000e+02
2.177031757700000000e+10,-1.000000000000000000e+00
2.177036486500000000e+10,1.520000000000000000e+02
2.177039500500000000e+10,-1.000000000000000000e+00
2.177042082400000000e+10,1.520000000000000000e+02
2.177045334600000000e+10,-1.000000000000000000e+00
2.177051007600000000e+10,1.520000000000000000e+02
2.177054444600000000e+10,-1.000000000000000000e+00
2.177054855100000000e+10,1.520000000000000000e+02
2.177058200900000000e+10,-1.000000000000000000e+00
2.177058895300000000e+10,1.520000000000000000e+02
2.177070979200000000e+10,-1.000000000000000000e+00
2.177100462700000000e+10,1.520000000000000000e+02
2.177106228700000000e+10,1.500000000000000000e+02
2.177111002900000000e+10,1.480000000000000000e+02
2.177117014300000000e+10,-1.000000000000000000e+00
2.177141364800000000e+10,1.480000000000000000e+02
2.177144711400000000e+10,-1.000000000000000000e+00
2.177171337200000000e+10,1.480000000000000000e+02
2.177177886200000000e+10,-1.000000000000000000e+00
2.177186240000000000e+10,1.480000000000000000e+02
2.177189539200000000e+10,-1.000000000000000000e+00
2.177200874600000000e+10,1.480000000000000000e+02
2.177204223100000000e+10,-1.000000000000000000e+00
2.177213226700000000e+10,1.480000000000000000e+02
2.177216833600000000e+10,-1.000000000000000000e+00
2.177227414300000000e+10,1.480000000000000000e+02
2.177245686900000000e+10,1.520000000000000000e+02
2.177251692600000000e+10,-1.000000000000000000e+00
2.177251808200000000e+10,1.520000000000000000e+02
2.177259731700000000e+10,-1.000000000000000000e+00
2.177263928500000000e+10,1.520000000000000000e+02
2.177290243200000000e+10,-1.000000000000000000e+00
2.177290406400000000e+10,1.520000000000000000e+02
2.177304172900000000e+10,-1.000000000000000000e+00
2.177304449100000000e+10,1.520000000000000000e+02
2.177340817300000000e+10,-1.000000000000000000e+00
2.177344635400000000e+10,1.520000000000000000e+02
2.177360579500000000e+10,-1.000000000000000000e+00
2.177365125500000000e+10,1.520000000000000000e+02
2.177368340800000000e+10,-1.000000000000000000e+00
2.177369014600000000e+10,1.520000000000000000e+02
2.177372948800000000e+10,-1.000000000000000000e+00
2.177374317900000000e+10,1.520000000000000000e+02
2.177379694500000000e+10,-1.000000000000000000e+00
2.177381046000000000e+10,1.520000000000000000e+02
2.177384679500000000e+10,-1.000000000000000000e+00
2.177385175100000000e+10,1.520000000000000000e+02
2.177396998900000000e+10,-1.000000000000000000e+00
2.177417724700000000e+10,1.520000000000000000e+02
2.177421214100000000e+10,-1.000000000000000000e+00
2.177427910000000000e+10,1.520000000000000000e+02
2.177443522700000000e+10,1.480000000000000000e+02
2.177447535900000000e+10,-1.000000000000000000e+00
2.177454701100000000e+10,1.480000000000000000e+02
2.177457856100000000e+10,1.520000000000000000e+02
2.177467767200000000e+10,1.480000000000000000e+02
2.177472029000000000e+10,-1.000000000000000000e+00
2.177485887500000000e+10,1.480000000000000000e+02
2.177490008000000000e+10,-1.000000000000000000e+00
2.177490346900000000e+10,1.480000000000000000e+02
2.177504612800000000e+10,1.520000000000000000e+02
2.177507797100000000e+10,1.480000000000000000e+02
2.177511993800000000e+10,-1.000000000000000000e+00
2.177516106900000000e+10,1.520000000000000000e+02
2.177523119500000000e+10,-1.000000000000000000e+00
2.177526544800000000e+10,1.520000000000000000e+02
2.177532530900000000e+10,-1.000000000000000000e+00
2.177566660700000000e+10,1.520000000000000000e+02
2.177570189500000000e+10,-1.000000000000000000e+00
2.177571525300000000e+10,1.520000000000000000e+02
2.177574967500000000e+10,-1.000000000000000000e+00
2.177590909000000000e+10,1.520000000000000000e+02
2.177593936700000000e+10,-1.000000000000000000e+00
2.177639301400000000e+10,1.520000000000000000e+02
2.177642649900000000e+10,-1.000000000000000000e+00
2.177691769500000000e+10,1.520000000000000000e+02
2.177695206700000000e+10,-1.000000000000000000e+00
2.177706405600000000e+10,1.520000000000000000e+02
2.177709519300000000e+10,-1.000000000000000000e+00
2.177710947300000000e+10,1.520000000000000000e+02
2.177714129800000000e+10,-1.000000000000000000e+00
2.177714439200000000e+10,1.520000000000000000e+02
2.177721481400000000e+10,-1.000000000000000000e+00
2.177724022400000000e+10,1.520000000000000000e+02
2.177727118200000000e+10,-1.000000000000000000e+00
2.177728640800000000e+10,1.520000000000000000e+02
2.177732202300000000e+10,-1.000000000000000000e+00
2.177732522300000000e+10,1.520000000000000000e+02
2.177735866000000000e+10,-1.000000000000000000e+00
2.177737924400000000e+10,1.520000000000000000e+02
2.177741217100000000e+10,-1.000000000000000000e+00
2.177741578600000000e+10,1.520000000000000000e+02
2.177750322600000000e+10,-1.000000000000000000e+00
2.177754530200000000e+10,1.520000000000000000e+02
2.177763455000000000e+10,-1.000000000000000000e+00
2.177765438300000000e+10,1.520000000000000000e+02
2.177768678800000000e+10,-1.000000000000000000e+00
2.177769873300000000e+10,1.520000000000000000e+02
2.177782939600000000e+10,-1.000000000000000000e+00
2.177783313800000000e+10,1.520000000000000000e+02
2.177794705400000000e+10,-1.000000000000000000e+00
2.177796878800000000e+10,1.520000000000000000e+02
2.177800384200000000e+10,-1.000000000000000000e+00
2.177804598000000000e+10,1.520000000000000000e+02
2.177817142400000000e+10,-1.000000000000000000e+00
2.177818508900000000e+10,1.520000000000000000e+02
2.177821934900000000e+10,-1.000000000000000000e+00
2.177831254000000000e+10,1.520000000000000000e+02
2.177834432400000000e+10,-1.000000000000000000e+00
2.177841628600000000e+10,1.520000000000000000e+02
2.177844842800000000e+10,-1.000000000000000000e+00
2.177874099000000000e+10,1.520000000000000000e+02
2.177877297300000000e+10,-1.000000000000000000e+00
2.177886529700000000e+10,1.520000000000000000e+02
2.177892211200000000e+10,-1.000000000000000000e+00
2.177895323500000000e+10,1.520000000000000000e+02
2.177898445400000000e+10,-1.000000000000000000e+00
2.177910283500000000e+10,1.520000000000000000e+02
